blueprint_id,label_family,label_horizon_h,control,split,control_oriented_mean_spread,control_ratio_to_original
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,one_bar_lag,validation_2025H1,-0.00024612803393091404,0.38893489492548755
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,one_bar_lag,test_2025H2,0.0001003596455652857,0.09684185953037028
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,0.0007642868762566921,0.6423513733713987
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_future_24h,validation_2025H1,-4.047775037567504e-05,0.06396349630616342
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_future_24h,test_2025H2,5.0410703869937867e-05,0.04864371805522048
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_future_24h,recent_oos_2026JanApr,1.0184689482415036e-06,0.0008559808469344047
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_stale_168h,validation_2025H1,-7.233596367296021e-05,0.11430628190193737
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_stale_168h,test_2025H2,3.530481366813282e-05,0.034067316467066504
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,wrong_lag_stale_168h,recent_oos_2026JanApr,0.00034253123013511895,0.2878832712364813
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,time_shuffle,validation_2025H1,-0.00016790168776947796,0.26532054982718406
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,time_shuffle,test_2025H2,3.3894046773631285e-05,0.0327059994889337
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,9.31713117015501e-05,0.07830661743589157
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,symbol_shuffle,validation_2025H1,5.514652440450061e-05,0.08714329421243683
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,symbol_shuffle,test_2025H2,0.00011010308898824494,0.10624377774155526
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,symbol_shuffle,recent_oos_2026JanApr,0.00015261705737063943,0.12826829747761667
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,sign_flip,validation_2025H1,-0.0006256158352326995,0.9886067233131596
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,sign_flip,test_2025H2,-0.0010818862407792824,1.0439641826876689
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,sign_flip,recent_oos_2026JanApr,-0.0011259501416438433,0.9463143255514076
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,same_family_placebo,validation_2025H1,-4.7736966528689e-07,0.0007543460923313044
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,same_family_placebo,test_2025H2,-7.965576708164226e-05,0.07686368921546453
a7ff7e_b5ca9f3f6b8f16d6,L0_raw_forward_return,1,same_family_placebo,recent_oos_2026JanApr,-1.1269530864486029e-05,0.009471572590005705
a7ff7e_b5ca9f3f6b8f16d6,L1_cross_sectional_relative_return,1,one_bar_lag,validation_2025H1,-0.0002461280339309141,0.3889348949254876
a7ff7e_b5ca9f3f6b8f16d6,L1_cross_sectional_relative_return,1,one_bar_lag,test_2025H2,0.00010035964556528567,0.09684185953037025
