level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,level,gated_sign,"Mul(mark_index_basis_bps,Sign(mark_index_basis_bps))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_d9d4f69744bac825,prod_26f504ff27c52ad1,a7ff33_7d8e26cf25e462a5,shard_00
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_1h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(mark_index_basis_bps,1)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_d546b06373fc1a7b,a7ff33_29b52de3777e6425,shard_01
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_1h,gated_sign,"Mul(mark_index_basis_bps,Sign(Mean(mark_index_basis_bps,1)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_6980edc2afe6c0d8,a7ff33_255a657e3aa223b3,shard_02
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_1h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_da2d28cc3ccaf739,a7ff33_269455b4a69c711f,shard_03
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_2h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(mark_index_basis_bps,2)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_34565205734c50d4,a7ff33_5d72726760d6af9d,shard_04
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_2h,gated_sign,"Mul(mark_index_basis_bps,Sign(Mean(mark_index_basis_bps,2)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_7b657671a6105a10,a7ff33_254517ade33e3bdb,shard_05
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_2h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,2))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_a597d2f9124304a5,a7ff33_c6a3ac9f9439746b,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_6453d865dcbde5e4,a7ff33_0c5281978739e0dc,shard_07
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(Mean(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_9a4409f1b26fa5c1,a7ff33_e50e7a5f0c083d9a,shard_08
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,4))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_92460a0937b76dc9,a7ff33_d7564eeea49a0ea4,shard_09
