blueprint_id,source_blueprint_id,source_rank,expression,semantic_pair,motif,horizon_h,search_policy,search_core,ast_path,ast_skeleton,skeleton_key,candidate_origin,reward_feedback_source,authorizes,queue_rank
a7source10_72d4c7ac36d68caf,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_formula_identity_identity_lock,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/identity_lock,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,1
a7source10_007ef0423e9b72f9,a7search7_1579560a060d20ec,1,"CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",funding_dense|open_interest,source9_formula_identity_rank_wrap,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/rank_wrap,"CSRank(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))","CSRank(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,2
a7source10_f7f73bdc398a223f,a7search7_1579560a060d20ec,1,"ZScore(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",funding_dense|open_interest,source9_formula_identity_zscore_wrap,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/zscore_wrap,"ZScore(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))","ZScore(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,3
a7source10_94e51d3e6c8b69cf,a7search7_1579560a060d20ec,1,"Sign(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",funding_dense|open_interest,source9_formula_identity_sign_wrap,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/sign_wrap,"Sign(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))","Sign(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,4
a7source10_6c68a2837627487a,a7search7_1579560a060d20ec,1,"Abs(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",funding_dense|open_interest,source9_formula_identity_abs_wrap,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/abs_wrap,"Abs(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))","Abs(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W))))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,5
a7source10_79ac6ddd1b8547a7,a7search7_1579560a060d20ec,1,"CSRank(CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))))",funding_dense|open_interest,source9_formula_identity_double_rank_wrap,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/formula_identity/double_rank_wrap,"CSRank(CSRank(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))))","CSRank(CSRank(CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,6
a7source10_63105e0f3144dbe4,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,48)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_72_to_48,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_72_to_48,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,7
a7source10_69a8c76dd3eccd3d,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_72_to_96,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_72_to_96,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,8
a7source10_5c3024cf2ff95cd1,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_72_to_24,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_72_to_24,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,9
a7source10_ebf443a3e4262825,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,12)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_72_to_12,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_72_to_12,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,10
a7source10_12935e93b2fc0ccf,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_336_to_240,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_336_to_240,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,11
a7source10_0b3b52f125a93730,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,168),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_336_to_168,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_336_to_168,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,12
a7source10_9f5d4484ef52c304,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,504),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_336_to_504,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_336_to_504,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,13
a7source10_605cc09d4956120f,a7search7_1579560a060d20ec,1,"CSRank(SafeDiv(TSRank(open_interest_value_last,96),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_window_neighbor_window_neighbor_336_to_96,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/window_neighbor/window_neighbor_336_to_96,"CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","CSRank(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,14
a7source10_9862f0279541f6bc,a7search7_1579560a060d20ec,1,"ZScore(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",funding_dense|open_interest,source9_operator_neighbor_op_csrank_to_zscore,8,source9_incremental_seed_expansion,source9_seed_local_mutation,source9/funding_dense|open_interest/operator_neighbor/op_csrank_to_zscore,"ZScore(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))","ZScore(SafeDiv(TSRank(FIELD,W),CSRank(ZScore(Mean(FIELD,W)))))",a7source9_incremental_survivor_seed,a7source9_strict_reward_and_incremental_validation,proxy_only,15
