blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression,core58_exact_core56_blueprint,core58_exact_core56_production,core58_core56_skeleton,core58_failed_semantic_pair,core58_failed_motif,core58_score,core58_queue,core65b_original_blueprint_id,core65b_original_expression,core65b_patch,a7input_queue
a7ff24r_016b0b7ecdc89c4f_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_4h,True,skel_149481c585bd5f8b,prod_2a96980181b490e5,True,True,shard_08,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,1)))),Sign(ZScore(Mean(index_close,4))))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_016b0b7ecdc89c4f,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(index_close,4))))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_01b0af5cf767afdb_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,mean_1h,True,skel_2674b9b28339672e,prod_b4057bc26b60bdb8,True,True,shard_08,"Mul(Neg(ZScore(Mean(funding_rate_state_last_ffill_8h,4))),Sign(Mean(index_close,1)))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_01b0af5cf767afdb,"Mul(Neg(ZScore(Mean(funding_rate,4))),Sign(Mean(index_close,1)))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_030c4128314e63af_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,mean_8h,True,skel_857699c27821c9ad,prod_c607d758f6e610ec,True,True,shard_09,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,2)))),Sign(Mean(mark_close,8)))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_030c4128314e63af,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(Mean(mark_close,8)))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_0417992a3e9f637a_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,delta_2h,True,skel_857699c27821c9ad,prod_ea7505b2c02cdc9b,True,True,shard_09,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,4)))),Sign(Delta(index_close,2)))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_0417992a3e9f637a,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(Delta(index_close,2)))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_042b86d93de38d0a_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_8h,True,skel_149481c585bd5f8b,prod_f9555bea15ac9f90,True,True,shard_08,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,8)))),Sign(ZScore(Mean(mark_close,8))))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_042b86d93de38d0a,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_close,8))))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_048411feee93606c_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_12h,level,True,skel_206e713fb3d9a164,prod_0a20e91167faf248,True,True,shard_08,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,12))),Sign(mark_close))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_048411feee93606c,"Mul(Neg(ZScore(Delta(funding_rate,12))),Sign(mark_close))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_061cf9c4edd7c04f_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_2h,True,skel_149481c585bd5f8b,prod_64883380995f178f,True,True,shard_08,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,2)))),Sign(ZScore(Mean(mark_close,2))))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_061cf9c4edd7c04f,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_close,2))))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_0630effba69b5bbc_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_8h,True,skel_149481c585bd5f8b,prod_442c392a82715511,True,True,shard_08,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,1)))),Sign(ZScore(Mean(mark_close,8))))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_0630effba69b5bbc,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_close,8))))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_0829acd798887393_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,mean_12h,True,skel_857699c27821c9ad,prod_d137b911bfbb2af6,True,True,shard_09,"Mul(Neg(ZScore(ZScore(Mean(funding_rate_state_last_ffill_8h,8)))),Sign(Mean(index_close,12)))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_0829acd798887393,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(Mean(index_close,12)))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
a7ff24r_0838a02c4c88b4bb_funding_state8h,L3_state_conditioned_feature,role_mixed_allowed,P1,basis_premium_like|funding_state_like,mean_reversion_gate,funding_rate_state_last_ffill_8h,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,mean_4h,True,skel_2674b9b28339672e,prod_9e8110f71e50bcbc,True,True,shard_08,"Mul(Neg(ZScore(Delta(funding_rate_state_last_ffill_8h,4))),Sign(Mean(index_close,4)))",False,False,False,False,False,99.0,numeric_replay_repair,a7ff24r_0838a02c4c88b4bb,"Mul(Neg(ZScore(Delta(funding_rate,4))),Sign(Mean(index_close,4)))",funding_rate_to_pit_last_known_state_8h,funding_state_materialization_repair
