blueprint_id,label_family,label_horizon_h,orientation_from_train,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok
a7ff24r_547c0ff8380f3778,L0_raw_forward_return,1,-1.0,-0.3073429492647356,-0.3073429492647356,False
a7ff24r_547c0ff8380f3778,L1_cross_sectional_relative_return,1,-1.0,-0.30734294926473565,-0.30734294926473565,False
a7ff24r_547c0ff8380f3778,L3_liquidity_tier_relative_return,1,-1.0,-0.25763336087093325,-0.25763336087093325,False
a7ff24r_547c0ff8380f3778,L5_vol_adjusted_return,1,-1.0,-0.21299218667366487,-0.21299218667366487,False
a7ff24r_547c0ff8380f3778,L7_ranked_future_return,1,-1.0,-0.718772055470481,-0.718772055470481,False
a7ff24r_547c0ff8380f3778,L0_raw_forward_return,4,1.0,-0.4874338650367033,-0.567177222057757,False
a7ff24r_547c0ff8380f3778,L1_cross_sectional_relative_return,4,1.0,-0.48743386503670316,-0.567177222057757,False
a7ff24r_547c0ff8380f3778,L3_liquidity_tier_relative_return,4,-1.0,0.20401711932046016,0.3191041581943051,True
a7ff24r_547c0ff8380f3778,L5_vol_adjusted_return,4,1.0,-0.5397895907709847,-0.9313493830262476,False
a7ff24r_547c0ff8380f3778,L7_ranked_future_return,4,-1.0,0.2475995722915581,0.35760637099935916,True
a7ff24r_547c0ff8380f3778,L0_raw_forward_return,8,-1.0,-0.39678596900720753,0.35636846957469787,False
a7ff24r_547c0ff8380f3778,L1_cross_sectional_relative_return,8,-1.0,-0.3967859690072074,0.3563684695746975,False
a7ff24r_547c0ff8380f3778,L3_liquidity_tier_relative_return,8,-1.0,-0.4627464883667661,0.39810844084731584,False
a7ff24r_547c0ff8380f3778,L5_vol_adjusted_return,8,-1.0,-0.21213934983877045,0.2851282726883578,False
a7ff24r_547c0ff8380f3778,L7_ranked_future_return,8,-1.0,0.1734014873980786,0.39772839703438395,True
a7ff24r_547c0ff8380f3778,L0_raw_forward_return,24,1.0,-1.1474606664058364,-2.2435926901150984,False
a7ff24r_547c0ff8380f3778,L1_cross_sectional_relative_return,24,1.0,-1.1474606664058369,-2.243592690115099,False
a7ff24r_547c0ff8380f3778,L3_liquidity_tier_relative_return,24,1.0,-1.1536699484420772,-2.315419924832986,False
a7ff24r_547c0ff8380f3778,L5_vol_adjusted_return,24,1.0,-0.6746336649858029,-2.737436604849935,False
a7ff24r_547c0ff8380f3778,L7_ranked_future_return,24,-1.0,-0.3710789046534255,1.3757686372953122,False
a7ff24r_7f71b2e363dddbd6,L0_raw_forward_return,1,1.0,-0.16797024864842816,-0.16797024864842816,False
a7ff24r_7f71b2e363dddbd6,L1_cross_sectional_relative_return,1,1.0,-0.16797024864842827,-0.16797024864842827,False
a7ff24r_7f71b2e363dddbd6,L3_liquidity_tier_relative_return,1,1.0,-0.02741594219342616,-0.02741594219342616,False
a7ff24r_7f71b2e363dddbd6,L5_vol_adjusted_return,1,1.0,-0.6313096793807267,-0.6313096793807267,False
a7ff24r_7f71b2e363dddbd6,L7_ranked_future_return,1,-1.0,0.11116908625971494,0.11116908625971494,True
a7ff24r_7f71b2e363dddbd6,L0_raw_forward_return,4,1.0,-0.14316670816363683,-0.4253339631747128,False
a7ff24r_7f71b2e363dddbd6,L1_cross_sectional_relative_return,4,1.0,-0.14316670816363664,-0.42533396317471317,False
a7ff24r_7f71b2e363dddbd6,L3_liquidity_tier_relative_return,4,1.0,0.013862618148791056,-0.2900885346431667,True
a7ff24r_7f71b2e363dddbd6,L5_vol_adjusted_return,4,1.0,-0.53917380924172,-0.8971792900460702,False
a7ff24r_7f71b2e363dddbd6,L7_ranked_future_return,4,-1.0,0.3218114449998489,0.3735632113428165,True
a7ff24r_7f71b2e363dddbd6,L0_raw_forward_return,8,1.0,-0.3661933592578466,-0.6710917118020281,False
a7ff24r_7f71b2e363dddbd6,L1_cross_sectional_relative_return,8,1.0,-0.3661933592578466,-0.6710917118020285,False
a7ff24r_7f71b2e363dddbd6,L3_liquidity_tier_relative_return,8,-1.0,-0.8594211066615014,-0.25722076961343976,False
a7ff24r_7f71b2e363dddbd6,L5_vol_adjusted_return,8,1.0,-0.6334932838710678,-0.9100647377298853,False
a7ff24r_7f71b2e363dddbd6,L7_ranked_future_return,8,-1.0,-0.028190745312298725,0.4864128361971298,False
a7ff24r_7f71b2e363dddbd6,L0_raw_forward_return,24,1.0,-0.7743919628698934,-1.3641913993988228,False
a7ff24r_7f71b2e363dddbd6,L1_cross_sectional_relative_return,24,1.0,-0.7743919628698934,-1.3641913993988226,False
a7ff24r_7f71b2e363dddbd6,L3_liquidity_tier_relative_return,24,1.0,-0.6130281336162571,-1.1944526223474867,False
a7ff24r_7f71b2e363dddbd6,L5_vol_adjusted_return,24,1.0,-0.6158283876451383,-1.0199000977592425,False
a7ff24r_7f71b2e363dddbd6,L7_ranked_future_return,24,-1.0,-0.533210966851159,0.9465693750375962,False
a7ff24r_d7ef0776f1dae5df,L0_raw_forward_return,1,1.0,-1.3235522692906545,-1.3235522692906545,False
a7ff24r_d7ef0776f1dae5df,L1_cross_sectional_relative_return,1,1.0,-1.3235522692906538,-1.3235522692906538,False
a7ff24r_d7ef0776f1dae5df,L3_liquidity_tier_relative_return,1,1.0,-1.3827211378811128,-1.3827211378811128,False
a7ff24r_d7ef0776f1dae5df,L5_vol_adjusted_return,1,1.0,-0.9963852770913991,-0.9963852770913991,False
a7ff24r_d7ef0776f1dae5df,L7_ranked_future_return,1,-1.0,-0.5344785404683797,-0.5344785404683797,False
a7ff24r_d7ef0776f1dae5df,L0_raw_forward_return,4,-1.0,-0.7424401092415487,-0.10766807168269758,False
a7ff24r_d7ef0776f1dae5df,L1_cross_sectional_relative_return,4,-1.0,-0.7424401092415484,-0.10766807168269722,False
a7ff24r_d7ef0776f1dae5df,L3_liquidity_tier_relative_return,4,1.0,-1.24170325943489,-1.450084280862867,False
a7ff24r_d7ef0776f1dae5df,L5_vol_adjusted_return,4,-1.0,-0.5402864937018484,0.017357827001432014,False
a7ff24r_d7ef0776f1dae5df,L7_ranked_future_return,4,-1.0,-0.8199306435831045,0.4141746009076597,False
a7ff24r_d7ef0776f1dae5df,L0_raw_forward_return,8,-1.0,-0.5454681421039713,-0.06709322240597763,False
a7ff24r_d7ef0776f1dae5df,L1_cross_sectional_relative_return,8,-1.0,-0.5454681421039713,-0.06709322240597766,False
a7ff24r_d7ef0776f1dae5df,L3_liquidity_tier_relative_return,8,-1.0,-0.7598437000487807,-0.31847945484791856,False
a7ff24r_d7ef0776f1dae5df,L5_vol_adjusted_return,8,-1.0,-0.5564431983092584,-0.12549239306298882,False
a7ff24r_d7ef0776f1dae5df,L7_ranked_future_return,8,-1.0,-0.671875984304658,-0.015241488400133436,False
a7ff24r_d7ef0776f1dae5df,L0_raw_forward_return,24,-1.0,-0.5835186882973431,0.5151994256893955,False
a7ff24r_d7ef0776f1dae5df,L1_cross_sectional_relative_return,24,-1.0,-0.5835186882973429,0.5151994256893956,False
a7ff24r_d7ef0776f1dae5df,L3_liquidity_tier_relative_return,24,-1.0,-0.9409274468471072,0.1899189276529157,False
a7ff24r_d7ef0776f1dae5df,L5_vol_adjusted_return,24,-1.0,-0.24832141842776034,0.7816961724795294,False
a7ff24r_d7ef0776f1dae5df,L7_ranked_future_return,24,-1.0,-0.03607394522628886,1.3484042041625588,False
a7ff24r_e582d2a2908a95d8,L0_raw_forward_return,1,-1.0,-0.183698023786848,-0.183698023786848,False
a7ff24r_e582d2a2908a95d8,L1_cross_sectional_relative_return,1,-1.0,-0.1836980237868479,-0.1836980237868479,False
a7ff24r_e582d2a2908a95d8,L3_liquidity_tier_relative_return,1,-1.0,-0.1259009200097063,-0.1259009200097063,False
a7ff24r_e582d2a2908a95d8,L5_vol_adjusted_return,1,-1.0,-0.08780323875308767,-0.08780323875308767,False
a7ff24r_e582d2a2908a95d8,L7_ranked_future_return,1,-1.0,-0.31493273979227193,-0.31493273979227193,False
a7ff24r_e582d2a2908a95d8,L0_raw_forward_return,4,-1.0,-0.33227356011056475,-0.18446366921630414,False
a7ff24r_e582d2a2908a95d8,L1_cross_sectional_relative_return,4,-1.0,-0.33227356011056497,-0.18446366921630392,False
a7ff24r_e582d2a2908a95d8,L3_liquidity_tier_relative_return,4,-1.0,-0.3776337809923161,-0.16513603703192156,False
a7ff24r_e582d2a2908a95d8,L5_vol_adjusted_return,4,-1.0,-0.17630176920735444,0.08300305148469259,False
a7ff24r_e582d2a2908a95d8,L7_ranked_future_return,4,-1.0,-0.02529838141681659,0.029238151098173206,False
a7ff24r_e582d2a2908a95d8,L0_raw_forward_return,8,-1.0,-0.35789001657708686,-0.05394556735165423,False
a7ff24r_e582d2a2908a95d8,L1_cross_sectional_relative_return,8,-1.0,-0.35789001657708674,-0.053945567351653866,False
a7ff24r_e582d2a2908a95d8,L3_liquidity_tier_relative_return,8,-1.0,-0.40802098903690265,-0.09333874207429896,False
a7ff24r_e582d2a2908a95d8,L5_vol_adjusted_return,8,-1.0,-0.368039618798328,0.15020774160878006,False
a7ff24r_e582d2a2908a95d8,L7_ranked_future_return,8,-1.0,-0.4908678216986534,-0.051286022832207644,False
a7ff24r_e582d2a2908a95d8,L0_raw_forward_return,24,-1.0,-0.19622146991782569,0.5449547712793634,False
a7ff24r_e582d2a2908a95d8,L1_cross_sectional_relative_return,24,-1.0,-0.19622146991782596,0.5449547712793634,False
a7ff24r_e582d2a2908a95d8,L3_liquidity_tier_relative_return,24,-1.0,-0.15903665075476353,0.5119077208118172,False
a7ff24r_e582d2a2908a95d8,L5_vol_adjusted_return,24,-1.0,-0.3917423382574638,-0.0548706855994475,False
a7ff24r_e582d2a2908a95d8,L7_ranked_future_return,24,-1.0,-0.6500117043844789,-0.3062141528182829,False
a7ff24r_1313bae0f47d683a,L0_raw_forward_return,1,-1.0,-1.6823307102381295,-1.6823307102381295,False
a7ff24r_1313bae0f47d683a,L1_cross_sectional_relative_return,1,-1.0,-1.6823307102381302,-1.6823307102381302,False
a7ff24r_1313bae0f47d683a,L3_liquidity_tier_relative_return,1,-1.0,-1.1446235926818191,-1.1446235926818191,False
a7ff24r_1313bae0f47d683a,L5_vol_adjusted_return,1,-1.0,-1.6326936250645914,-1.6326936250645914,False
a7ff24r_1313bae0f47d683a,L7_ranked_future_return,1,1.0,-0.41861201608290544,-0.41861201608290544,False
a7ff24r_1313bae0f47d683a,L0_raw_forward_return,4,-1.0,-1.7507570532681194,-1.4723797361567987,False
a7ff24r_1313bae0f47d683a,L1_cross_sectional_relative_return,4,-1.0,-1.750757053268119,-1.472379736156798,False
a7ff24r_1313bae0f47d683a,L3_liquidity_tier_relative_return,4,-1.0,-1.1995919695290818,-0.9861062255477765,False
a7ff24r_1313bae0f47d683a,L5_vol_adjusted_return,4,-1.0,-1.483384889014771,-1.4147380192584205,False
a7ff24r_1313bae0f47d683a,L7_ranked_future_return,4,1.0,-0.33651487695262944,-0.7012551411098352,False
a7ff24r_1313bae0f47d683a,L0_raw_forward_return,8,-1.0,-1.7659610149042253,-1.4757342820655264,False
a7ff24r_1313bae0f47d683a,L1_cross_sectional_relative_return,8,-1.0,-1.7659610149042253,-1.4757342820655266,False
a7ff24r_1313bae0f47d683a,L3_liquidity_tier_relative_return,8,-1.0,-1.2685349841582414,-1.0067046475023997,False
a7ff24r_1313bae0f47d683a,L5_vol_adjusted_return,8,-1.0,-1.5305621707684343,-1.2938878147813382,False
a7ff24r_1313bae0f47d683a,L7_ranked_future_return,8,1.0,0.0072590715292877445,-0.3182982127741316,True
a7ff24r_1313bae0f47d683a,L0_raw_forward_return,24,-1.0,-1.792944766020757,-1.4293892591323567,False
a7ff24r_1313bae0f47d683a,L1_cross_sectional_relative_return,24,-1.0,-1.792944766020757,-1.4293892591323565,False
a7ff24r_1313bae0f47d683a,L3_liquidity_tier_relative_return,24,-1.0,-1.5121808893314757,-0.9532604157070272,False
a7ff24r_1313bae0f47d683a,L5_vol_adjusted_return,24,-1.0,-1.6655634493987628,-1.1744090847180786,False
a7ff24r_1313bae0f47d683a,L7_ranked_future_return,24,1.0,0.024740720151060075,-0.4989081729103038,True
a7ff24r_1c3b5e472e010cc0,L0_raw_forward_return,1,-1.0,1.6873305824890066,1.6873305824890066,True
a7ff24r_1c3b5e472e010cc0,L1_cross_sectional_relative_return,1,-1.0,1.6873305824890066,1.6873305824890066,True
a7ff24r_1c3b5e472e010cc0,L3_liquidity_tier_relative_return,1,-1.0,1.7248748145188058,1.7248748145188058,True
a7ff24r_1c3b5e472e010cc0,L5_vol_adjusted_return,1,-1.0,2.6432887235980207,2.6432887235980207,True
a7ff24r_1c3b5e472e010cc0,L7_ranked_future_return,1,1.0,-3.489129968012126,-3.489129968012126,False
a7ff24r_1c3b5e472e010cc0,L0_raw_forward_return,4,-1.0,-0.04655578186940459,0.7800367542397022,False
a7ff24r_1c3b5e472e010cc0,L1_cross_sectional_relative_return,4,-1.0,-0.0465557818694048,0.7800367542397015,False
a7ff24r_1c3b5e472e010cc0,L3_liquidity_tier_relative_return,4,-1.0,-0.06529546221777341,0.7209979779709005,False
a7ff24r_1c3b5e472e010cc0,L5_vol_adjusted_return,4,-1.0,0.4427096855578206,0.8031803243376625,True
a7ff24r_1c3b5e472e010cc0,L7_ranked_future_return,4,1.0,-1.0976142009249008,-1.5850279131801497,False
a7ff24r_1c3b5e472e010cc0,L0_raw_forward_return,8,-1.0,0.07370772125079943,0.6353713417211939,True
a7ff24r_1c3b5e472e010cc0,L1_cross_sectional_relative_return,8,-1.0,0.07370772125079945,0.6353713417211934,True
a7ff24r_1c3b5e472e010cc0,L3_liquidity_tier_relative_return,8,1.0,-0.3647315641400356,-1.1119832939821164,False
a7ff24r_1c3b5e472e010cc0,L5_vol_adjusted_return,8,-1.0,0.375821581406135,0.7550725480423085,True
a7ff24r_1c3b5e472e010cc0,L7_ranked_future_return,8,1.0,0.3090911397245182,-0.956687151147527,True
a7ff24r_1c3b5e472e010cc0,L0_raw_forward_return,24,-1.0,-0.6963765377999465,0.733782792625132,False
a7ff24r_1c3b5e472e010cc0,L1_cross_sectional_relative_return,24,-1.0,-0.6963765377999462,0.733782792625132,False
a7ff24r_1c3b5e472e010cc0,L3_liquidity_tier_relative_return,24,1.0,-0.13313289562256145,-1.2042245798966162,False
