timestamp,object,net_return,gross_return,funding_drag,fee_drag,turnover,gross_exposure,funding_abs_mean,funding_mean,funding_dispersion,funding_positive_share,basis_abs_mean,vol_ret12_abs_mean,funding_abs_mean_bucket,basis_abs_mean_bucket,vol_ret12_abs_mean_bucket
2026-05-06 00:00:00+00:00,FundingCore,-0.00457110857294351,-0.004620830618398056,-4.972204545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.000425990471271398,0.006653043638369928,mid,mid,low
2026-05-18 01:00:00+00:00,FundingCore,-0.004310386184341288,-0.004211329726007955,-2.5943541666666665e-05,0.00012499999999999998,0.12499999999999999,0.5,4.950416666666667e-05,-4.6295833333333325e-05,3.719581953623582e-05,0.08333333333333333,0.0005118439647091855,0.026127807266113523,low,mid,high
2026-05-05 20:00:00+00:00,FundingCore,-0.004267149340807346,-0.004316871386261892,-4.972204545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0005223653620442063,0.014345854454297036,mid,mid,mid
2026-05-08 16:00:00+00:00,FundingCore,-0.004093930375323312,-0.004130036208656646,-3.6105833333333336e-05,0.0,0.0,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0004259495091928263,0.015100828195898391,low,mid,mid
2026-05-05 19:00:00+00:00,FundingCore,-0.004086497543826868,-0.004120202089281413,-3.370454545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.00040875880645164603,0.011768651385984855,mid,mid,low
2026-05-06 02:00:00+00:00,FundingCore,-0.0040178070965405915,-0.004049722096540592,-3.191500000000001e-05,0.0,0.0,0.5,8.809000000000002e-05,6.943333333333335e-05,5.902647150972933e-05,0.8333333333333334,0.0004859739313596752,0.01217723604689371,mid,mid,low
2026-05-05 23:00:00+00:00,FundingCore,-0.0039810818079663215,-0.004030803853420867,-4.972204545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0004928422937202914,0.008283959749978725,mid,mid,low
2026-05-06 03:00:00+00:00,FundingCore,-0.003841122184719481,-0.0038730371847194808,-3.191500000000001e-05,0.0,0.0,0.5,8.809000000000002e-05,6.943333333333335e-05,5.902647150972933e-05,0.8333333333333334,0.0005602388628163923,0.015333534089006201,mid,high,mid
2026-05-08 08:00:00+00:00,FundingCore,-0.0037847542668422267,-0.0038133165585088934,-2.8562291666666668e-05,0.0,0.0,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.000494103305799252,0.005458498093521881,low,mid,low
2026-05-13 12:00:00+00:00,FundingCore,-0.0037835876387004954,-0.0038076697220338286,-2.408208333333334e-05,0.0,0.0,0.5,7.295333333333334e-05,3.941166666666666e-05,7.587633445650598e-05,0.75,0.0006030406562516447,0.006840091816226634,low,high,low
2026-05-05 22:00:00+00:00,FundingCore,-0.0036737783075238774,-0.0037235003529784228,-4.972204545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0004348426100177864,0.01169488359706325,mid,mid,low
2026-05-13 13:00:00+00:00,FundingCore,-0.0035995923316160822,-0.003631574623282749,-3.1982291666666676e-05,0.0,0.0,0.5,7.295333333333334e-05,3.941166666666666e-05,7.587633445650598e-05,0.75,0.0004947857703515394,0.018751816831294215,low,mid,mid
2026-05-08 06:00:00+00:00,FundingCore,-0.0035675944512539733,-0.00359615674292064,-2.8562291666666668e-05,0.0,0.0,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0003873514178515021,0.00749112208266826,low,mid,low
2026-05-14 14:00:00+00:00,FundingCore,-0.0035074716602717113,-0.0035107910352717114,-3.3193749999999995e-06,0.0,0.0,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0004295003784851777,0.019238255915863645,low,mid,mid
2026-05-05 18:00:00+00:00,FundingCore,-0.0034895631288950064,-0.003483688128895006,-1.6852272727272732e-05,2.272727272727273e-05,0.022727272727272728,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0005069006396062614,0.010301227304163746,mid,mid,low
2026-05-05 21:00:00+00:00,FundingCore,-0.003459952109507219,-0.0035096741549617643,-4.972204545454546e-05,0.0,0.0,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.00041618436704378886,0.017246710714683255,mid,mid,mid
2026-05-13 03:00:00+00:00,FundingCore,-0.0033871911535235176,-0.0033675649035235173,-2.204041666666667e-05,4.166666666666667e-05,0.04166666666666667,0.5,6.111083333333333e-05,3.381083333333334e-05,6.536611679077743e-05,0.75,0.00038829785181064097,0.022602656307352902,low,mid,high
2026-05-18 04:00:00+00:00,FundingCore,-0.003306217308282456,-0.0033668377628279108,-6.062045454545455e-05,0.0,0.0,0.5,4.950416666666667e-05,-4.6295833333333325e-05,3.719581953623582e-05,0.08333333333333333,0.0005259620283143696,0.02046190768720249,low,mid,mid
2026-05-17 22:00:00+00:00,FundingCore,-0.0032691440996530166,-0.0033102978496530166,-4.1153749999999995e-05,0.0,0.0,0.5,4.7838333333333346e-05,-2.374e-05,5.8387098888938354e-05,0.3333333333333333,0.0005051489559596741,0.010727595633988415,low,mid,low
2026-05-08 13:00:00+00:00,Core4,-0.007225925630558828,-0.0071907083388921605,-2.7282708333333344e-05,6.250000000000001e-05,0.06250000000000001,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0003838022159322792,0.004504278537818457,low,mid,low
2026-05-08 09:00:00+00:00,Core4,-0.00622421139239456,-0.006005172434061227,-1.0127708333333335e-05,0.00022916666666666674,0.22916666666666674,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0004894235810709857,0.005133170111128728,low,mid,low
2026-05-08 12:00:00+00:00,Core4,-0.006124385724135697,-0.006089833640802364,-2.7947916666666674e-05,6.250000000000001e-05,0.06250000000000001,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0005647093616558777,0.004869340813790267,low,high,low
2026-05-08 11:00:00+00:00,Core4,-0.005980673058004068,-0.005938195558004069,-2.0022500000000004e-05,6.250000000000001e-05,0.06250000000000001,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.000547349679360228,0.005133849681885581,low,high,low
2026-05-08 10:00:00+00:00,Core4,-0.005340164927742561,-0.005287830969409228,-1.0166041666666669e-05,6.250000000000001e-05,0.06250000000000001,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0005424071118870685,0.005875911494421164,low,high,low
2026-05-08 08:00:00+00:00,Core4,-0.005246523450766673,-0.005126203867433339,-2.551375000000001e-05,0.00014583333333333335,0.14583333333333334,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.000494103305799252,0.005458498093521881,low,mid,low
2026-05-08 06:00:00+00:00,Core4,-0.005176200548367633,-0.005101266173367634,-2.9232291666666673e-05,0.00010416666666666669,0.10416666666666669,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0003873514178515021,0.00749112208266826,low,mid,low
2026-05-08 05:00:00+00:00,Core4,-0.005008449471609354,-0.0049120078049426875,-2.855833333333334e-05,0.00012500000000000003,0.12500000000000003,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0005542890086614923,0.0076622891707685175,low,high,low
2026-05-18 00:00:00+00:00,Core4,-0.004803087432764244,-0.004802435141097577,-4.1014375e-05,4.166666666666667e-05,0.04166666666666667,0.5,4.7838333333333346e-05,-2.374e-05,5.8387098888938354e-05,0.3333333333333333,0.00037722831328301787,0.024480425490783303,low,low,high
2026-05-08 14:00:00+00:00,Core4,-0.004580362971731267,-0.004566227346731267,-2.7531041666666676e-05,4.166666666666667e-05,0.04166666666666667,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0003452294857011114,0.015194230320247212,low,low,mid
2026-05-08 07:00:00+00:00,Core4,-0.004573946308778655,-0.004497039433778656,-2.7259791666666675e-05,0.00010416666666666669,0.10416666666666669,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0004800131819096091,0.004607098806605601,low,mid,low
2026-05-14 15:00:00+00:00,Core4,-0.00435946973233079,-0.004273612648997457,-1.8309583333333335e-05,0.00010416666666666669,0.10416666666666669,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0005058961837771103,0.027459473548628044,low,mid,high
2026-05-08 20:00:00+00:00,Core4,-0.00429359167705485,-0.0041925304270548506,-3.105416666666668e-06,0.00010416666666666669,0.10416666666666669,0.5,4.866166666666666e-05,2.8080000000000002e-05,5.310680198116496e-05,0.5,0.0003954993137183412,0.02402288754425495,low,mid,high
2026-05-14 10:00:00+00:00,Core4,-0.004285056762886636,-0.004167467596219969,-7.410833333333334e-06,0.000125,0.125,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0005012839715052194,0.002523565562728166,low,mid,low
2026-05-17 23:00:00+00:00,Core4,-0.004200320111067772,-0.004198584277734439,-3.9930833333333334e-05,4.166666666666667e-05,0.04166666666666667,0.5,4.7838333333333346e-05,-2.374e-05,5.8387098888938354e-05,0.3333333333333333,0.0005494562792411617,0.02036386256280288,low,high,mid
2026-05-08 15:00:00+00:00,Core4,-0.003977678320208565,-0.003963426028541898,-2.7414375000000008e-05,4.166666666666667e-05,0.04166666666666667,0.5,4.183916666666667e-05,2.863916666666667e-05,4.6684436817554325e-05,0.5833333333333334,0.0003404243350200546,0.018475396610455986,low,low,mid
2026-05-14 14:00:00+00:00,Core4,-0.003933130088884863,-0.0038245905055515296,-1.646041666666667e-05,0.000125,0.125,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0004295003784851777,0.019238255915863645,low,mid,mid
2026-05-13 12:00:00+00:00,Core4,-0.003862146290251907,-0.0038442473319185736,-2.376770833333334e-05,4.166666666666667e-05,0.04166666666666667,0.5,7.295333333333334e-05,3.941166666666666e-05,7.587633445650598e-05,0.75,0.0006030406562516447,0.006840091816226634,low,high,low
2026-05-10 20:00:00+00:00,Core4,-0.0038177953563498235,-0.003714902231349824,-1.273541666666668e-06,0.00010416666666666669,0.10416666666666669,0.5,6.045000000000001e-05,5.901833333333334e-05,3.2693886236148534e-05,0.9166666666666666,0.0004520773834298941,0.022776242357832138,low,mid,high
2026-05-14 13:00:00+00:00,Core4,-0.003711442708824811,-0.0036516731254914777,-2.730416666666665e-06,6.250000000000001e-05,0.06250000000000001,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0005163310971613618,0.003703238002101964,low,mid,low
2026-05-08 04:00:00+00:00,Core4,-0.0035938122557431177,-0.003505899547409784,-1.6253958333333336e-05,0.00010416666666666669,0.10416666666666669,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0004988867440927358,0.004076409977670975,low,mid,low
2026-05-14 11:00:00+00:00,Core4,-0.003558958344091632,-0.003503820635758299,-7.362291666666667e-06,6.250000000000001e-05,0.06250000000000001,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0006765306692494514,0.004297830899482537,low,high,low
2026-05-05 16:00:00+00:00,Core4,-0.003535055019702352,-0.0033398537697023516,-1.3132083333333332e-05,0.00020833333333333332,0.20833333333333331,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0004293437237168629,0.011980129306971898,mid,mid,low
2026-05-13 13:00:00+00:00,Core4,-0.0035268104186119945,-0.003494420626945328,-3.011020833333334e-05,6.250000000000001e-05,0.06250000000000001,0.5,7.295333333333334e-05,3.941166666666666e-05,7.587633445650598e-05,0.75,0.0004947857703515394,0.018751816831294215,low,mid,mid
2026-05-07 01:00:00+00:00,Core4,-0.0033919462509048436,-0.0033072393759048437,-1.945979166666667e-05,0.00010416666666666669,0.10416666666666669,0.5,6.994916666666666e-05,3.974416666666666e-05,6.532570454503767e-05,0.6666666666666666,0.00043902023100733656,0.007933311080652872,low,mid,low
2026-05-14 12:00:00+00:00,Core4,-0.003314129043423368,-0.0032126927934233683,-2.730416666666665e-06,0.00010416666666666669,0.10416666666666669,0.5,5.021583333333333e-05,2.904083333333334e-05,5.148276579891135e-05,0.5833333333333334,0.0004793399605939978,0.004369875019119729,low,mid,low
2026-05-05 18:00:00+00:00,Core4,-0.003228732018329944,-0.0031380226433299443,-1.3457291666666667e-05,0.00010416666666666666,0.10416666666666666,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0005069006396062614,0.010301227304163746,mid,mid,low
2026-05-08 03:00:00+00:00,Core4,-0.0031798118208663613,-0.003154586612533028,-1.6441458333333337e-05,4.166666666666667e-05,0.04166666666666667,0.5,5.064416666666668e-05,2.4560833333333337e-05,5.7360504771479206e-05,0.5833333333333334,0.0005896336556892775,0.0046702612979622376,low,high,low
2026-05-05 20:00:00+00:00,Core4,-0.0031404272005085433,-0.00307556761717521,-3.9307083333333325e-05,0.00010416666666666666,0.10416666666666666,0.5,8.805333333333333e-05,6.345333333333334e-05,6.376837726403965e-05,0.8333333333333334,0.0005223653620442063,0.014345854454297036,mid,mid,mid
2026-05-17 22:00:00+00:00,Core4,-0.0031399506502807904,-0.003120526691947457,-4.307604166666667e-05,6.250000000000001e-05,0.06250000000000001,0.5,4.7838333333333346e-05,-2.374e-05,5.8387098888938354e-05,0.3333333333333333,0.0005051489559596741,0.010727595633988415,low,mid,low
