blueprint_id,a7ls_lane,lane_name,search_role,level,candidate_role,semantic_pair,motif,primary_field,secondary_field,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,std_value,min_value,max_value,activity_ok,error,shard_id
a7v3s0_b0edc509920a578c,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|liquidity,smooth_mul,trade_quote_volume,trade_quote_volume,liquidity|liquidity|smooth_mul|113cadb625a1,liquidity|liquidity|smooth_mul|113cadb625a1,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",True,0.998865763346354,0.9999974539807012,82932784.11871345,0.0,4838867913.515901,True,,a7v3s0_c2_s003
a7v3s0_453a726e7ec9cadc,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|open_interest,safe_div_abs,open_interest_mean,open_interest_mean,open_interest|open_interest|safe_div_abs|5198187483df,open_interest|open_interest|safe_div_abs|5198187483df,"SafeDiv(ZScore(Mean(open_interest_mean,3)),Abs(TSRank(open_interest_mean,3)))",True,0.9978815714518228,1.0,2.140155027775402,-0.5032601972707349,29.080299463310347,True,,a7v3s0_c2_s001
a7v3s0_ec0512fbd2dafb5f,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|premium,safe_div_abs,trade_quote_volume,premium_close_bps,liquidity|premium|safe_div_abs|d08d0802eebd,liquidity|premium|safe_div_abs|d08d0802eebd,"SafeDiv(Abs(ZScore(Mean(trade_quote_volume,3))),Abs(ZScore(Mean(premium_close_bps,6))))",True,0.997754414876302,1.0,151.76591964285976,8.003123342449055e-06,39614.16547393158,True,,a7v3s0_c2_s007
a7v3s0_9e9927b4beea35bb,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,premium|premium,spread_rank,premium_close_bps,premium_close_bps,premium|premium|spread_rank|17ed2f7eadd8,premium|premium|spread_rank|17ed2f7eadd8,"Sub(CSRank(TSRank(premium_close_bps,4)),CSRank(Abs(ZScore(Mean(premium_close_bps,6)))))",True,0.997754414876302,0.9945887804492612,0.40148674581245,-0.9895833333333334,0.984375,True,,a7v3s0_c2_s012
a7v3s0_b8a21e990c4ba9f4,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|positioning,signed_rank_gate,account_position_divergence,trade_quote_volume,liquidity|positioning|signed_rank_gate|95d94e556891,liquidity|positioning|signed_rank_gate|95d94e556891,"Mul(CSRank(CSRank(Delta(account_position_divergence,3))),Sign(CSRank(Delta(trade_quote_volume,3))))",True,0.9976374308268228,1.0,0.2886594524094043,0.0104166666666666,1.0,True,,a7v3s0_c2_s017
a7v3s0_395d2def1f34c8e9,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|positioning,smooth_mul,top_global_account_divergence,trade_quote_volume,liquidity|positioning|smooth_mul|00c93da68a23,liquidity|positioning|smooth_mul|00c93da68a23,"Mul(TSRank(top_global_account_divergence,3),CSRank(Delta(trade_quote_volume,3)))",True,0.9976374308268228,1.0,0.2519857220196329,0.0034722222222222,1.0,True,,a7v3s0_c2_s024
a7v3s0_0c0f1520fb32c23d,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|premium,smooth_mul,trade_quote_volume,premium_close_bps,liquidity|premium|smooth_mul|6eaaf2c47a0c,liquidity|premium|smooth_mul|6eaaf2c47a0c,"Mul(Abs(ZScore(Mean(trade_quote_volume,3))),CSRank(Delta(premium_close_bps,6)))",True,0.9975077311197916,1.0,0.5201550348242279,7.493627362640201e-07,9.02246943767383,True,,a7v3s0_c2_s019
a7v3s0_a25b0054102e771b,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|open_interest,smooth_mul,open_interest_mean,open_interest_mean,open_interest|open_interest|smooth_mul|dacf6beb7784,open_interest|open_interest|smooth_mul|dacf6beb7784,"Mul(CSRank(Delta(open_interest_mean,3)),Abs(ZScore(Mean(open_interest_mean,3))))",True,0.9973932902018228,1.0,0.6701561342108525,1.2611921579065928e-07,9.693433154436782,True,,a7v3s0_c2_s016
a7v3s0_6d831f1968eaf850,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|open_interest,spread_rank,open_interest_value_mean,open_interest_mean,open_interest|open_interest|spread_rank|8f789d3186ff,open_interest|open_interest|spread_rank|8f789d3186ff,"Sub(CSRank(TSRank(open_interest_value_mean,4)),CSRank(Decay(open_interest_mean,3)))",True,0.9973932902018228,0.9947398078997224,0.3849464445434745,-0.9895833333333334,0.984375,True,,a7v3s0_c2_s002
a7v3s0_64d5d3b05e0924f3,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,premium|taker_flow,signed_rank_gate,kline_taker_buy_quote_share,premium_close_bps,premium|taker_flow|signed_rank_gate|562a5f73a6f5,premium|taker_flow|signed_rank_gate|562a5f73a6f5,"Mul(CSRank(TSRank(kline_taker_buy_quote_share,8)),Sign(ZScore(Mean(premium_close_bps,4))))",True,0.9972686767578124,1.0,0.5763406640539481,-1.0,1.0,True,,a7v3s0_c2_s007
a7v3s0_f4d071722abdbd00,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,premium|taker_flow,smooth_mul,kline_taker_buy_quote_share,premium_close_bps,premium|taker_flow|smooth_mul|299ecbba087e,premium|taker_flow|smooth_mul|299ecbba087e,"Mul(TSRank(kline_taker_buy_quote_share,8),TSRank(premium_close_bps,4))",True,0.9972686767578124,1.0,0.2450608115646122,0.03125,1.0,True,,a7v3s0_c2_s020
a7v3s0_385d302d1ece5a58,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,premium|taker_flow,spread_rank,kline_taker_buy_quote_share,premium_close_bps,premium|taker_flow|spread_rank|557071c1649c,premium|taker_flow|spread_rank|557071c1649c,"Sub(CSRank(Abs(ZScore(Mean(kline_taker_buy_quote_share,8)))),CSRank(Abs(ZScore(Mean(premium_close_bps,4)))))",True,0.9972686767578124,0.9900367723936736,0.4008617905284515,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s009
a7v3s0_345e288830a5a023,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,safe_div_abs,premium_close_bps,top_global_account_divergence,positioning|premium|safe_div_abs|b4a246ff6f02,positioning|premium|safe_div_abs|b4a246ff6f02,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",True,0.9972635904947916,1.0,355.0423555331106,-140590.07444373652,96606.28636868046,True,,a7v3s0_c2_s017
a7v3s0_1dc232e240f8b77a,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,signed_rank_gate,top_global_account_divergence,premium_close_bps,positioning|premium|signed_rank_gate|ef3a0acc8340,positioning|premium|signed_rank_gate|ef3a0acc8340,"Mul(CSRank(TSRank(top_global_account_divergence,3)),Sign(Abs(ZScore(Mean(premium_close_bps,4)))))",True,0.9972635904947916,1.0,0.2609652676887004,0.0104166666666666,1.0,True,,a7v3s0_c2_s011
a7v3s0_f732595ac5687824,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|premium,spread_rank,premium_close_bps,open_interest_mean,open_interest|premium|spread_rank|17ed2f7eadd8,open_interest|premium|spread_rank|17ed2f7eadd8,"Sub(CSRank(TSRank(premium_close_bps,4)),CSRank(Abs(ZScore(Mean(open_interest_mean,3)))))",True,0.9972635904947916,0.9948538787167848,0.4009538124649869,-0.9895833333333334,0.9791666666666669,True,,a7v3s0_c2_s055
a7v3s0_ec31d5b36b15377e,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,spread_rank,account_position_divergence,premium_close_bps,positioning|premium|spread_rank|3c5906f45172,positioning|premium|spread_rank|3c5906f45172,"Sub(CSRank(TSRank(account_position_divergence,3)),CSRank(TSRank(premium_close_bps,4)))",True,0.9972635904947916,0.9942954047024022,0.3802637281860477,-0.9375,0.921875,True,,a7v3s0_c2_s012
a7v3s0_5cf20f96440ab88e,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|premium,spread_rank,premium_close_bps,open_interest_mean,open_interest|premium|spread_rank|4f007cf499fb,open_interest|premium|spread_rank|4f007cf499fb,"Sub(CSRank(Decay(premium_close_bps,4)),CSRank(ZScore(Mean(open_interest_mean,3))))",True,0.9972635904947916,0.9902254296934768,0.3993309245468489,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s055
a7v3s0_0a6bab350894b70c,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,top_global_account_divergence,mark_index_basis_bps,basis|positioning|smooth_mul|26f99717e57f,basis|positioning|smooth_mul|26f99717e57f,"Mul(ZScore(Mean(top_global_account_divergence,3)),ZScore(Mean(mark_index_basis_bps,3)))",True,0.997161865234375,1.0,1.1080782319250908,-21.44493208143774,19.911228788814284,True,,a7v3s0_c2_s008
a7v3s0_5b4076f393760c7c,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,top_global_account_divergence,mark_index_basis_bps,basis|positioning|smooth_mul|299ecbba087e,basis|positioning|smooth_mul|299ecbba087e,"Mul(TSRank(top_global_account_divergence,3),TSRank(mark_index_basis_bps,3))",True,0.997161865234375,1.0,0.2770599654404839,0.1111111111111111,1.0,True,,a7v3s0_c2_s020
a7v3s0_45a40cda1d9bbdf6,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,oi_flow_scaled_spread,open_interest_mean,mark_index_basis_bps,basis|open_interest|oi_flow_scaled_spread|53f05abae5bf,basis|open_interest|oi_flow_scaled_spread|53f05abae5bf,"SafeDiv(Sub(CSRank(TSRank(open_interest_mean,3)),CSRank(ZScore(Mean(mark_index_basis_bps,3)))),Abs(ZScore(Mean(mark_index_basis_bps,3))))",True,0.997161865234375,0.9950930884978322,165.8580219973196,-47660.2807765843,50221.49195941384,True,,a7v3s0_c2_s049
a7v3s0_e7b58fa0b22beeb6,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,spread_rank,top_global_account_divergence,mark_index_basis_bps,basis|positioning|spread_rank|3c5906f45172,basis|positioning|spread_rank|3c5906f45172,"Sub(CSRank(TSRank(top_global_account_divergence,3)),CSRank(TSRank(mark_index_basis_bps,3)))",True,0.997161865234375,0.9932313185411884,0.3653749103545697,-0.953125,0.9375,True,,a7v3s0_c2_s021
a7v3s0_e7f6cc9874085f47,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,oi_flow_scaled_spread,open_interest_mean,mark_index_basis_bps,basis|open_interest|oi_flow_scaled_spread|510c3244c4c1,basis|open_interest|oi_flow_scaled_spread|510c3244c4c1,"SafeDiv(Sub(CSRank(ZScore(Mean(open_interest_mean,3))),CSRank(ZScore(Mean(mark_index_basis_bps,3)))),Abs(ZScore(Mean(mark_index_basis_bps,3))))",True,0.997161865234375,0.9911272634532008,173.39874601004226,-32811.064841035426,77067.68806426397,True,,a7v3s0_c2_s008
a7v3s0_d5667163a8e72e62,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,open_interest_mean,mark_index_basis_bps,basis|open_interest|spread_rank|5abc3fb01d63,basis|open_interest|spread_rank|5abc3fb01d63,"Sub(CSRank(ZScore(Mean(open_interest_mean,3))),CSRank(Decay(mark_index_basis_bps,3)))",True,0.997161865234375,0.9911145116041826,0.3996834177225237,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s019
a7v3s0_40d2530dec0f54d8,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_mean,basis|open_interest|spread_rank|58d3e3b03f44,basis|open_interest|spread_rank|58d3e3b03f44,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,3))),CSRank(Abs(ZScore(Mean(open_interest_mean,3)))))",True,0.997161865234375,0.9906834991073704,0.4084464564135066,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s031
a7v3s0_3fbf00e5143a6a35,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,spread_rank,top_global_account_divergence,mark_index_basis_bps,basis|positioning|spread_rank|58d3e3b03f44,basis|positioning|spread_rank|58d3e3b03f44,"Sub(CSRank(ZScore(Mean(top_global_account_divergence,3))),CSRank(Abs(ZScore(Mean(mark_index_basis_bps,3)))))",True,0.997161865234375,0.9897602652384596,0.4071921453252091,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s002
a7v3s0_39d2b8be526c57d4,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|premium,signed_rank_gate,premium_close_bps,mark_index_basis_bps,basis|premium|signed_rank_gate|12eafb5ba441,basis|premium|signed_rank_gate|12eafb5ba441,"Mul(CSRank(ZScore(Mean(premium_close_bps,4))),Sign(TSRank(mark_index_basis_bps,6)))",True,0.9970296223958334,1.0,0.2884957767548615,0.0104166666666666,1.0,True,,a7v3s0_c2_s029
a7v3s0_591a76a414f273c6,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|premium,safe_div_abs,premium_close_bps,mark_index_basis_bps,basis|premium|safe_div_abs|12719acad027,basis|premium|safe_div_abs|12719acad027,"SafeDiv(TSRank(premium_close_bps,6),Abs(TSRank(mark_index_basis_bps,6)))",True,0.9970194498697916,1.0,0.6568334597778133,0.1666666666666666,6.0,True,,a7v3s0_c2_s001
a7v3s0_a5d8a25e12ea7351,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,smooth_mul,premium_close_bps,top_global_account_divergence,positioning|premium|smooth_mul|dacf6beb7784,positioning|premium|smooth_mul|dacf6beb7784,"Mul(CSRank(Delta(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",True,0.9970169067382812,1.0,0.4343546739509697,8.737526437474297e-08,6.43175498711267,True,,a7v3s0_c2_s022
a7v3s0_c3c8e7333af2782b,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,signed_rank_gate,mark_index_basis_bps,kline_taker_buy_quote_share,basis|taker_flow|signed_rank_gate|72d88dbdbc2f,basis|taker_flow|signed_rank_gate|72d88dbdbc2f,"Mul(CSRank(TSRank(mark_index_basis_bps,3)),Sign(TSRank(kline_taker_buy_quote_share,8)))",True,0.996917724609375,1.0,0.263350746449718,0.0104166666666666,1.0,True,,a7v3s0_c2_s017
a7v3s0_8be15bee877e5ceb,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,smooth_mul,kline_taker_buy_quote_share,mark_index_basis_bps,basis|taker_flow|smooth_mul|113cadb625a1,basis|taker_flow|smooth_mul|113cadb625a1,"Mul(Decay(kline_taker_buy_quote_share,8),TSRank(mark_index_basis_bps,3))",True,0.996917724609375,1.0,0.1353750391361677,0.0956557764177516,0.7349111577777699,True,,a7v3s0_c2_s022
a7v3s0_bfa601ce1d5442f7,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,open_interest_mean,mark_index_basis_bps,basis|open_interest|signed_rank_gate|1c58564f0231,basis|open_interest|signed_rank_gate|1c58564f0231,"Mul(CSRank(CSRank(Delta(open_interest_mean,3))),Sign(Decay(mark_index_basis_bps,3)))",True,0.996917724609375,0.9997040846521974,0.5190242188337788,-1.0,1.0,True,,a7v3s0_c2_s045
a7v3s0_92ad016980b90dda,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_mean,basis|open_interest|spread_rank|3b9d2e3b91a2,basis|open_interest|spread_rank|3b9d2e3b91a2,"Sub(CSRank(TSRank(mark_index_basis_bps,3)),CSRank(CSRank(Delta(open_interest_mean,3))))",True,0.996917724609375,0.995127600738768,0.3913464433935496,-0.9791666666666666,0.96875,True,,a7v3s0_c2_s046
a7v3s0_abc5511f1564fc3a,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_mean,basis|open_interest|spread_rank|aa87838b8a59,basis|open_interest|spread_rank|aa87838b8a59,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,3))),CSRank(CSRank(Delta(open_interest_mean,3))))",True,0.996917724609375,0.9902169365618718,0.4017201542834129,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s030
a7v3s0_40f058768f92cd89,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,top_global_account_divergence,mark_index_basis_bps,basis|positioning|smooth_mul|94084b27ca08,basis|positioning|smooth_mul|94084b27ca08,"Mul(CSRank(Delta(top_global_account_divergence,3)),CSRank(Delta(mark_index_basis_bps,3)))",True,0.996912638346354,1.0,0.2258019104046614,0.0001085069444444,1.0,True,,a7v3s0_c2_s004
a7v3s0_46c8fa8ff37aa14a,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,signed_rank_gate,taker_buy_sell_volume_ratio_last,open_interest_last,open_interest|taker_flow|signed_rank_gate|95d94e556891,open_interest|taker_flow|signed_rank_gate|95d94e556891,"Mul(CSRank(CSRank(Delta(taker_buy_sell_volume_ratio_last,6))),Sign(CSRank(Delta(open_interest_last,6))))",True,0.9969050089518228,1.0,0.288659452154866,0.0104166666666666,1.0,True,,a7v3s0_c2_s040
a7v3s0_10b0b96a3a1ca5dc,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,smooth_mul,mark_index_basis_bps,kline_taker_buy_quote_share,basis|taker_flow|smooth_mul|3e6dd1b1b42e,basis|taker_flow|smooth_mul|3e6dd1b1b42e,"Mul(ZScore(Mean(mark_index_basis_bps,6)),Decay(kline_taker_buy_quote_share,8))",True,0.9969024658203124,1.0,0.4884514474377656,-5.02017242113548,3.71930557581661,True,,a7v3s0_c2_s021
a7v3s0_f2d807be6ac7a081,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,smooth_mul,mark_index_basis_bps,mark_index_basis_bps,basis|basis|smooth_mul|c7b8dd9f0fbb,basis|basis|smooth_mul|c7b8dd9f0fbb,"Mul(ZScore(Mean(mark_index_basis_bps,8)),TSRank(mark_index_basis_bps,6))",True,0.996899922688802,1.0,0.6583461680376402,-9.572021452411487,6.550024365891838,True,,a7v3s0_c2_s009
a7v3s0_0b93c7858cc0d361,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|liquidity,signed_rank_gate,mark_index_basis_bps,trade_quote_volume,basis|liquidity|signed_rank_gate|7ed09db7ceb8,basis|liquidity|signed_rank_gate|7ed09db7ceb8,"Mul(CSRank(Decay(mark_index_basis_bps,8)),Sign(Decay(trade_quote_volume,3)))",True,0.996899922688802,0.9999974489600686,0.2886595646046431,0.0,1.0,True,,a7v3s0_c2_s014
a7v3s0_08ff7a008dec88f2,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|liquidity,spread_rank,mark_index_basis_bps,trade_quote_volume,basis|liquidity|spread_rank|551105f86498,basis|liquidity|spread_rank|551105f86498,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(TSRank(trade_quote_volume,3)))",True,0.996899922688802,0.994933634696184,0.3715612202386267,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s012
a7v3s0_803f3b0731299041,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,spread_rank,mark_index_basis_bps,mark_index_basis_bps,basis|basis|spread_rank|065aad06bb30,basis|basis|spread_rank|065aad06bb30,"Sub(CSRank(CSRank(Delta(mark_index_basis_bps,3))),CSRank(TSRank(mark_index_basis_bps,8)))",True,0.996899922688802,0.9892652239685508,0.2339243106666766,-0.9427083333333334,0.9635416666666669,True,,a7v3s0_c2_s008
a7v3s0_8753440e36c51768,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,spread_rank,mark_index_basis_bps,mark_index_basis_bps,basis|basis|spread_rank|5abc3fb01d63,basis|basis|spread_rank|5abc3fb01d63,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(Decay(mark_index_basis_bps,3)))",True,0.996899922688802,0.9537266866838268,0.2060326732487318,-0.9895833333333334,0.9791666666666669,True,,a7v3s0_c2_s010
a7v3s0_363ba24323244e49,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,spread_rank,kline_taker_buy_quote_share,mark_index_basis_bps,basis|taker_flow|spread_rank|6f288ff37fb6,basis|taker_flow|spread_rank|6f288ff37fb6,"Sub(CSRank(Decay(kline_taker_buy_quote_share,8)),CSRank(TSRank(mark_index_basis_bps,8)))",True,0.9968922932942708,0.9952269677597106,0.4046693647308202,-0.984375,0.9895833333333334,True,,a7v3s0_c2_s011
a7v3s0_9b4eabff2da489c5,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|premium,signed_rank_gate,premium_close_bps,mark_index_basis_bps,basis|premium|signed_rank_gate|afff09044d04,basis|premium|signed_rank_gate|afff09044d04,"Mul(CSRank(CSRank(Delta(premium_close_bps,6))),Sign(TSRank(mark_index_basis_bps,3)))",True,0.9967880249023438,1.0,0.2874843425773798,0.0104166666666666,1.0,True,,a7v3s0_c2_s002
a7v3s0_ab006381e7cd8a4f,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,smooth_mul,premium_close_bps,account_position_divergence,positioning|premium|smooth_mul|7ce3b9e0d739,positioning|premium|smooth_mul|7ce3b9e0d739,"Mul(Abs(ZScore(Mean(premium_close_bps,6))),TSRank(account_position_divergence,3))",True,0.9967702229817708,1.0,0.5867548745777709,1.4057973221111523e-06,9.629960001110252,True,,a7v3s0_c2_s009
a7v3s0_670525adece59232,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|premium,spread_rank,premium_close_bps,open_interest_mean,open_interest|premium|spread_rank|8f789d3186ff,open_interest|premium|spread_rank|8f789d3186ff,"Sub(CSRank(TSRank(premium_close_bps,6)),CSRank(Decay(open_interest_mean,3)))",True,0.9967702229817708,0.994787547264164,0.404570794521539,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s047
a7v3s0_f55021a0a6bdcf60,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|premium,spread_rank,top_global_account_divergence,premium_close_bps,positioning|premium|spread_rank|4f007cf499fb,positioning|premium|spread_rank|4f007cf499fb,"Sub(CSRank(Decay(top_global_account_divergence,3)),CSRank(ZScore(Mean(premium_close_bps,6))))",True,0.9967702229817708,0.9878682267455212,0.3756340820588646,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s006
a7v3s0_9c44f6d60de61dd9,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|premium,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis|premium|safe_div_abs|0d30f669e1d5,basis|premium|safe_div_abs|0d30f669e1d5,"SafeDiv(CSRank(Delta(mark_index_basis_bps,6)),Abs(CSRank(Delta(premium_close_bps,6))))",True,0.9967676798502604,1.0,1.9768845499684933,0.0104166666666666,96.0,True,,a7v3s0_c2_s014
a7v3s0_cc610036a84b4f15,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,smooth_mul,open_interest_value_mean,mark_index_basis_bps,basis|open_interest|smooth_mul|c47737856ef6,basis|open_interest|smooth_mul|c47737856ef6,"Mul(Decay(open_interest_value_mean,4),ZScore(Mean(mark_index_basis_bps,3)))",True,0.996673583984375,1.0,502168304.29034746,-15157754078.904385,15756602174.803425,True,,a7v3s0_c2_s008
a7v3s0_913990d24ab13823,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,smooth_mul,open_interest_value_mean,mark_index_basis_bps,basis|open_interest|smooth_mul|d451536fdd67,basis|open_interest|smooth_mul|d451536fdd67,"Mul(TSRank(open_interest_value_mean,4),ZScore(Mean(mark_index_basis_bps,3)))",True,0.996673583984375,1.0,0.6998992446568186,-9.65571189600027,7.106035103656735,True,,a7v3s0_c2_s052
a7v3s0_5dac18f60220af50,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,smooth_mul,open_interest_value_mean,mark_index_basis_bps,basis|open_interest|smooth_mul|b4663ae618e9,basis|open_interest|smooth_mul|b4663ae618e9,"Mul(TSRank(open_interest_value_mean,4),Abs(ZScore(Mean(mark_index_basis_bps,3))))",True,0.996673583984375,1.0,0.5705778538705591,3.822164545224166e-06,9.65571189600027,True,,a7v3s0_c2_s024
a7v3s0_f37db2332ee3f768,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,mark_index_basis_bps,open_interest_value_mean,basis|open_interest|signed_rank_gate|562a5f73a6f5,basis|open_interest|signed_rank_gate|562a5f73a6f5,"Mul(CSRank(TSRank(mark_index_basis_bps,3)),Sign(ZScore(Mean(open_interest_value_mean,4))))",True,0.996673583984375,1.0,0.3535042525947509,-1.0,0.9947916666666666,True,,a7v3s0_c2_s043
